ListName	GeneName	IsInteractor	Chr	StartPos	EndPos
CACNA1C_wk3_1	HNRNPC	FALSE	14	21677295	21737653
CACNA1C_wk3_1	TMSB4X	FALSE	X	12993227	12995346
CACNA1C_wk3_1	ATP6V1H	FALSE	8	54628117	54756118
CACNA1C_wk3_1	RDX	FALSE	11	110045605	110167447
CACNA1C_wk3_1	HNRNPU	FALSE	1	245014468	245027844
CACNA1C_wk3_1	GNB2	FALSE	7	100271154	100276797
CACNA1C_wk3_1	DLG5	FALSE	10	79550549	79686378
CACNA1C_wk3_1	WDR1	FALSE	4	10075963	10118573
CACNA1C_wk3_1	RPS12	FALSE	6	133135580	133138703
CACNA1C_wk3_1	KRT10	FALSE	17	38974369	38978847
CACNA1C_wk3_1	LDHA	FALSE	11	18415935	18429972
CACNA1C_wk3_1	H2AFY2	FALSE	10	71812552	71872036
CACNA1C_wk3_1	SFRP1	FALSE	8	41119481	41167016
CACNA1C_wk3_1	EEF1A1	FALSE	6	74225473	74233520
CACNA1C_wk3_1	FKBP4	FALSE	12	2904119	2914576
CACNA1C_wk3_1	RPS16	FALSE	19	39923847	39926588
CACNA1C_wk3_1	SFSWAP	FALSE	12	132195626	132284282
CACNA1C_wk3_1	NCL	FALSE	2	232318242	232348352
CACNA1C_wk3_1	FADS2	FALSE	11	61560452	61634826
CACNA1C_wk3_1	MMS19	FALSE	10	99218081	99258551
CACNA1C_wk3_1	PLPPR3	FALSE	19	812518	821967
CACNA1C_wk3_1	C11orf98	FALSE	11	62430289	62432682
CACNA1C_wk3_1	TRIM71	FALSE	3	32859510	32939318
CACNA1C_wk3_1	DES	FALSE	2	220283099	220291461
CACNA1C_wk3_1	ERCC6	FALSE	10	50663414	50747584
CACNA1C_wk3_1	COX4I1	FALSE	16	85832239	85840650
CACNA1C_wk3_1	CIRBP	FALSE	19	1259384	1274879
CACNA1C_wk3_1	RPL28	FALSE	19	55896713	55914612
CACNA1C_wk3_1	ACTA1	FALSE	1	229566992	229569845
CACNA1C_wk3_1	YBX1	FALSE	1	43148098	43168020
CACNA1C_wk3_1	PLCXD2	FALSE	3	111393523	111565294
CACNA1C_wk3_1	RIOK1	FALSE	6	7389729	7418270
CACNA1C_wk3_1	DDX17	FALSE	22	38879445	38903665
CACNA1C_wk3_1	PRKDC	FALSE	8	48685669	48872743
CACNA1C_wk3_1	EIF3D	FALSE	22	36906897	36925483
CACNA1C_wk3_1	C19orf53	FALSE	19	13884982	13889276
CACNA1C_wk3_1	SPON1	FALSE	HG256_PATCH	13984236	14289351
CACNA1C_wk3_1	DHX15	FALSE	4	24519064	24586173
CACNA1C_wk3_1	ARL6IP4	FALSE	12	123464607	123467456
CACNA1C_wk3_1	RPS4X	FALSE	X	71475529	71497150
CACNA1C_wk3_1	RTN4	FALSE	2	55199325	55339757
CACNA1C_wk3_1	TOP2B	FALSE	3	25639475	25706398
CACNA1C_wk3_1	RPL10	FALSE	X	153618315	153637504
CACNA1C_wk3_1	HNRNPR	FALSE	1	23630264	23670829
CACNA1C_wk3_1	MAP1LC3B	FALSE	16	87417601	87438385
CACNA1C_wk3_1	CLTC	FALSE	17	57697219	57773671
CACNA1C_wk3_1	TAF2	FALSE	8	120743015	120845103
CACNA1C_wk3_1	TRAP1	FALSE	16	3701640	3767598
CACNA1C_wk3_1	NKTR	FALSE	3	42642106	42690227
CACNA1C_wk3_1	C21orf2	FALSE	21	45748827	45759285
CACNA1C_wk3_1	COPB1	FALSE	11	14464986	14521573
CACNA1C_wk3_1	EPB41L3	FALSE	18	5392383	5630699
CACNA1C_wk3_1	CAPZB	FALSE	1	19665267	19812066
CACNA1C_wk3_1	MAP4K4	FALSE	2	102313312	102511149
CACNA1C_wk3_1	TCOF1	FALSE	5	149737202	149779871
CACNA1C_wk3_1	TAGLN2	FALSE	1	159887897	159895522
CACNA1C_wk3_1	MDH2	FALSE	7	75677369	75696826
CACNA1C_wk3_1	EIF2S1	FALSE	14	67826714	67853233
CACNA1C_wk3_1	COPG2	FALSE	7	130146089	130353598
CACNA1C_wk3_1	TUBB	FALSE	HSCHR6_MHC_QBL	30677512	30682738
CACNA1C_wk3_1	FCF1	FALSE	14	75179847	75203394
CACNA1C_wk3_1	EIF5A	FALSE	17	7210318	7215774
CACNA1C_wk3_1	G3BP2	FALSE	4	76567966	76649709
CACNA1C_wk3_1	TUBB4A	FALSE	19	6494330	6502859
CACNA1C_wk3_1	SPOCK1	FALSE	5	136310987	136934068
CACNA1C_wk3_1	HSPD1	FALSE	2	198351305	198381461
CACNA1C_wk3_1	PFDN5	FALSE	12	53689075	53693234
CACNA1C_wk3_1	ST13	FALSE	22	41220539	41253026
CACNA1C_wk3_1	U2SURP	FALSE	3	142683339	142779567
CACNA1C_wk3_1	TUBA1B	FALSE	12	49521565	49525180
CACNA1C_wk3_1	SLC25A1	FALSE	22	19163095	19166343
CACNA1C_wk3_1	HIST2H3PS2	FALSE	1	149400131	149400542
CACNA1C_wk3_1	RPL39	FALSE	X	118920467	118925606
CACNA1C_wk3_1	RPL5	FALSE	1	93297582	93307481
CACNA1C_wk3_1	TFPI2	FALSE	7	93514709	93520303
CACNA1C_wk3_1	RAC1	FALSE	7	6414154	6443608
CACNA1C_wk3_1	CMAS	FALSE	12	22199108	22218608
CACNA1C_wk3_1	OLA1	FALSE	2	174937175	175113426
CACNA1C_wk3_1	SORBS1	FALSE	10	97071528	97321171
CACNA1C_wk3_1	PGAM1	FALSE	10	99185917	99193198
CACNA1C_wk3_1	GNL3	FALSE	3	52715172	52728508
CACNA1C_wk3_1	HSPB1	FALSE	7	75931861	75933612
CACNA1C_wk3_1	RPL9	FALSE	4	39455744	39460568
CACNA1C_wk3_1	CBX3	FALSE	7	26240782	26252976
CACNA1C_wk3_1	SFXN3	FALSE	10	102790991	102800998
CACNA1C_wk3_1	ATAT1	FALSE	HSCHR6_MHC_COX	30584468	30604447
CACNA1C_wk3_1	EIF2S2	FALSE	20	32676104	32700138
CACNA1C_wk3_1	RPL36A	FALSE	X	100645812	100651105
CACNA1C_wk3_1	SYNCRIP	FALSE	6	86318053	86353510
CACNA1C_wk3_1	PCBP2	FALSE	12	53835525	53874946
CACNA1C_wk3_1	CRABP2	FALSE	1	156669398	156675608
CACNA1C_wk3_1	PRPH	FALSE	12	49687035	49692465
CACNA1C_wk3_1	CCT7	FALSE	2	73460548	73480149
CACNA1C_wk3_1	CAMK2B	FALSE	7	44256749	44374176
CACNA1C_wk3_1	RPL4	FALSE	15	66790355	66816870
CACNA1C_wk3_1	YWHAZ	FALSE	8	101928753	101965616
CACNA1C_wk3_1	TRMT10C	FALSE	3	101280706	101285290
CACNA1C_wk3_1	UBE2N	FALSE	12	93799449	93836038
CACNA1C_wk3_1	AGAP1	FALSE	2	236402733	237040444
CACNA1C_wk3_1	HYOU1	FALSE	HG299_PATCH	118914898	118927912
CACNA1C_wk3_1	OAT	FALSE	10	126085872	126107545
CACNA1C_wk3_1	PARK7	FALSE	1	8014351	8045565
CACNA1C_wk3_1	KRT222	FALSE	17	38810917	38821433
CACNA1C_wk3_1	RPS13	FALSE	11	17095936	17099334
CACNA1C_wk3_1	RAB3A	FALSE	19	18307594	18314884
CACNA1C_wk3_1	NCAM1	FALSE	11	112831997	113149158
CACNA1C_wk3_1	PYGB	FALSE	20	25228705	25278650
CACNA1C_wk3_1	HSPA9	FALSE	5	137890571	137911133
CACNA1C_wk3_1	RAB6B	FALSE	3	133543083	133614680
CACNA1C_wk3_1	HNRNPAB	FALSE	5	177631508	177638164
CACNA1C_wk3_1	PRKCI	FALSE	3	169940153	170023769
CACNA1C_wk3_1	PABPC1	FALSE	8	101698044	101735037
CACNA1C_wk3_1	CMSS1	FALSE	3	99536678	99897447
CACNA1C_wk3_1	TPM1	FALSE	15	63334831	63364114
CACNA1C_wk3_1	GNG2	FALSE	14	52292913	52446060
CACNA1C_wk3_1	LARP1	FALSE	5	154092462	154197167
CACNA1C_wk3_1	RPL11	FALSE	1	24018269	24022915
CACNA1C_wk3_1	CAMK2D	FALSE	4	114372188	114683083
CACNA1C_wk3_1	RSBN1L	FALSE	7	77325760	77412339
CACNA1C_wk3_1	HNRNPA0	FALSE	5	137087075	137090039
CACNA1C_wk3_1	CTNND2	FALSE	5	10971952	11904155
CACNA1C_wk3_1	TPI1	FALSE	12	6976283	6980112
CACNA1C_wk3_1	PPIP5K2	FALSE	5	102455853	102548500
CACNA1C_wk3_1	HSP90AB1	FALSE	6	44214824	44221620
CACNA1C_wk3_1	ATP5J2	FALSE	7	99046098	99063954
CACNA1C_wk3_1	CSNK1G2	FALSE	19	1941188	1981337
CACNA1C_wk3_1	MRPL34	FALSE	19	17403418	17417652
CACNA1C_wk3_1	VAPA	FALSE	18	9913999	9960018
CACNA1C_wk3_1	KIF2A	FALSE	5	61601989	61833076
CACNA1C_wk3_1	ATP6V1B2	FALSE	8	20054878	20084330
CACNA1C_wk3_1	RPS17L	FALSE	15	83205504	83209315
CACNA1C_wk3_1	SRSF3	FALSE	6	36562145	36573377
CACNA1C_wk3_1	RBM28	FALSE	7	127937738	127983962
CACNA1C_wk3_1	SUPT16H	FALSE	14	21819631	21852425
CACNA1C_wk3_1	HIST1H3A	FALSE	6	27858093	27860884
CACNA1C_wk3_1	RAN	FALSE	12	131356424	131362223
CACNA1C_wk3_1	LRRC59	FALSE	17	48452420	48474914
CACNA1C_wk3_1	FRG1	FALSE	4	190861943	190884359
CACNA1C_wk3_1	PRPF19	FALSE	11	60658202	60674060
CACNA1C_wk3_1	PTGES3	FALSE	12	57057127	57082159
CACNA1C_wk3_1	TAGLN3	FALSE	3	111717511	111732734
CACNA1C_wk3_1	CLIC1	FALSE	HSCHR6_MHC_QBL	31688591	31697781
CACNA1C_wk3_1	RAB18	FALSE	10	27793197	27831143
CACNA1C_wk3_1	TUBB6	FALSE	18	12307668	12344319
CACNA1C_wk3_1	PDIA6	FALSE	2	10923517	10978103
CACNA1C_wk3_1	FGFR1OP	FALSE	6	167412670	167466201
CACNA1C_wk3_1	ATP5A1	FALSE	18	43664110	43684300
CACNA1C_wk3_1	KHSRP	FALSE	19	6413359	6424805
CACNA1C_wk3_1	KRT9	FALSE	17	39722096	39728310
CACNA1C_wk3_1	LRRC47	FALSE	1	3696784	3713068
CACNA1C_wk3_1	MRPL14	FALSE	6	44081194	44095194
CACNA1C_wk3_1	DSG1	FALSE	18	28898052	28936992
CACNA1C_wk3_1	VAT1L	FALSE	16	77822427	78014004
CACNA1C_wk3_1	STMN1	FALSE	1	26210672	26233482
CACNA1C_wk3_1	DYNLRB1	FALSE	20	33104214	33128762
CACNA1C_wk3_1	PPP1CA	FALSE	11	67165654	67188654
CACNA1C_wk3_1	NMT1	FALSE	17	43128978	43186384
CACNA1C_wk3_1	ILF2	FALSE	1	153634512	153643524
CACNA1C_wk3_1	HSD17B12	FALSE	11	43577986	43878167
CACNA1C_wk3_1	MRPL16	FALSE	11	59573608	59578345
CACNA1C_wk3_1	CENPV	FALSE	17	16245848	16256970
CACNA1C_wk3_1	CASP14	FALSE	19	15160195	15169104
CACNA1C_wk3_1	APRT	FALSE	16	88875747	88878352
CACNA1C_wk3_1	PPP1CC	FALSE	12	111157485	111180744
CACNA1C_wk3_1	MAPT	FALSE	17	43971748	44105700
CACNA1C_wk3_1	RHOA	FALSE	3	49396578	49450431
CACNA1C_wk3_1	CSNK1E	FALSE	22	38686697	38794527
CACNA1C_wk3_1	RSPO2	FALSE	8	108911544	109095913
CACNA1C_wk3_1	RAB1A	FALSE	2	65297835	65357240
CACNA1C_wk3_1	EHD1	FALSE	11	64619114	64655768
CACNA1C_wk3_1	TUBB3	FALSE	16	89987800	90005169
CACNA1C_wk3_1	S100A11	FALSE	1	152004982	152020383
CACNA1C_wk3_1	AHCY	FALSE	20	32868074	32899608
CACNA1C_wk3_1	ELAVL1	FALSE	19	8023463	8070543
CACNA1C_wk3_1	AURKAIP1	FALSE	1	1309110	1310875
CACNA1C_wk3_1	GTF2I	FALSE	HG1257_PATCH	74122661	74225649
CACNA1C_wk3_1	KRT6A	FALSE	12	52880958	52887041
CACNA1C_wk3_1	SIPA1L2	FALSE	1	232533711	232697304
CACNA1C_wk3_1	RAB35	FALSE	12	120532899	120555306
CACNA1C_wk3_1	ARL1	FALSE	12	101786898	101801598
CACNA1C_wk3_1	RAB2B	FALSE	14	21927179	21945132
CACNA1C_wk3_1	IGF2BP3	FALSE	7	23349828	23510086
CACNA1C_wk3_1	FAU	FALSE	11	64888100	64889945
CACNA1C_wk3_1	AP2A2	FALSE	11	924894	1012239
CACNA1C_wk3_1	HNRNPUL2	FALSE	11	62480102	62494821
CACNA1C_wk3_1	RPS19	FALSE	19	42363988	42376994
CACNA1C_wk3_1	FLNC	FALSE	7	128470431	128499328
CACNA1C_wk3_1	HIST1H1C	FALSE	6	26055968	26056699
CACNA1C_wk3_1	SPOCK3	FALSE	4	167654535	168155947
CACNA1C_wk3_1	SGPL1	FALSE	10	72575717	72640930
CACNA1C_wk3_1	KHDRBS3	FALSE	8	136469700	136668965
CACNA1C_wk3_1	PFN2	FALSE	3	149682691	149768575
CACNA1C_wk3_1	H2AFX	FALSE	11	118964564	118966177
CACNA1C_wk3_1	PSMD2	FALSE	3	184016497	184026842
CACNA1C_wk3_1	HSPA12A	FALSE	10	118430703	118502085
CACNA1C_wk3_1	SPTAN1	FALSE	9	131314866	131395941
CACNA1C_wk3_1	TRIO	FALSE	5	14143811	14532235
CACNA1C_wk3_1	KSR2	FALSE	12	117890817	118406788
CACNA1C_wk3_1	SREK1	FALSE	5	65435799	65479443
CACNA1C_wk3_1	ACTR2	FALSE	2	65454887	65498387
CACNA1C_wk3_1	FMR1	FALSE	X	146993469	147032645
CACNA1C_wk3_1	FARP1	FALSE	13	98794816	99102027
CACNA1C_wk3_1	ALDH18A1	FALSE	10	97365696	97416463
CACNA1C_wk3_1	CTNNB1	FALSE	3	41236328	41301587
CACNA1C_wk3_1	H2AFY	FALSE	5	134669590	134735604
CACNA1C_wk3_1	UTP11	FALSE	1	38474930	38490496
CACNA1C_wk3_1	MTCH2	FALSE	11	47638867	47664175
CACNA1C_wk3_1	PAK5	FALSE	20	9518036	9819689
CACNA1C_wk3_1	NPM1	FALSE	5	170814120	170838141
CACNA1C_wk3_1	NONO	FALSE	X	70503042	70521018
CACNA1C_wk3_1	HMGCS1	FALSE	5	43289497	43313614
CACNA1C_wk3_1	KRT17	FALSE	17	39775689	39781094
CACNA1C_wk3_1	EEF1A2	FALSE	20	62119366	62130505
CACNA1C_wk3_1	GAPDH	FALSE	12	6643093	6647537
CACNA1C_wk3_1	AFAP1	FALSE	4	7760441	7941653
CACNA1C_wk3_1	HIST2H3A	FALSE	1	149784826	149785236
CACNA1C_wk3_1	VDAC2	FALSE	10	76969912	76991206
CACNA1C_wk3_1	MACF1	FALSE	1	39546988	39952849
CACNA1C_wk3_1	SULF2	FALSE	20	46285092	46415360
CACNA1C_wk3_1	TOP1	FALSE	20	39657458	39753127
CACNA1C_wk3_1	EPB41	FALSE	1	29213603	29446553
CACNA1C_wk3_1	SRCIN1	FALSE	17	36686251	36762183
CACNA1C_wk3_1	BRD9	FALSE	5	850406	892939
CACNA1C_wk3_1	ENSG00000256500	FALSE	14	104029299	104152261
CACNA1C_wk3_1	IPO5	FALSE	13	98605912	98676551
CACNA1C_wk3_1	RPS27A	FALSE	2	55459039	55462989
CACNA1C_wk3_1	ZC3H18	FALSE	16	88636789	88698374
CACNA1C_wk3_1	MYL12A	FALSE	18	3247479	3256234
CACNA1C_wk3_1	HIST1H1D	FALSE	6	26234440	26235216
CACNA1C_wk3_1	KPNB1	FALSE	17	45726842	45762871
CACNA1C_wk3_1	SPTBN2	FALSE	11	66452719	66496697
CACNA1C_wk3_1	RAB5B	FALSE	12	56367697	56388490
CACNA1C_wk3_1	RPL18	FALSE	19	49118585	49122793
CACNA1C_wk3_1	MGST3	FALSE	1	165600098	165631033
CACNA1C_wk3_1	CRBN	FALSE	3	3190676	3221394
CACNA1C_wk3_1	PSMC4	FALSE	19	40476912	40487348
CACNA1C_wk3_1	DPYSL3	FALSE	5	146770374	146889619
CACNA1C_wk3_1	DST	FALSE	6	56322785	56819426
CACNA1C_wk3_1	SYT1	FALSE	12	79257773	79845788
CACNA1C_wk3_1	PLEC	FALSE	8	144989321	145050902
CACNA1C_wk3_1	FAM76B	FALSE	11	95502106	95523573
CACNA1C_wk3_1	CPEB4	FALSE	5	173315283	173388979
CACNA1C_wk3_1	RNPS1	FALSE	16	2303117	2318413
CACNA1C_wk3_1	DARS	FALSE	2	136664247	136743670
CACNA1C_wk3_1	PAK3	FALSE	X	110187513	110470589
CACNA1C_wk3_1	GRIP1	FALSE	12	66741211	67197966
CACNA1C_wk3_1	DDX3X	FALSE	X	41192651	41223725
CACNA1C_wk3_1	VIM	FALSE	10	17270258	17279592
CACNA1C_wk3_1	ACTN4	FALSE	19	39138289	39222223
CACNA1C_wk3_1	IGF2BP2	FALSE	3	185361527	185542844
CACNA1C_wk3_1	GLYR1	FALSE	16	4853204	4897343
CACNA1C_wk3_1	SNRNP200	FALSE	2	96940074	96971297
CACNA1C_wk3_1	FSCN1	FALSE	7	5632439	5646286
CACNA1C_wk3_1	H2AFZ	FALSE	4	100869243	100871545
CACNA1C_wk3_1	LLGL1	FALSE	17	18128901	18148189
CACNA1C_wk3_1	RPL17	FALSE	18	47014851	47018906
CACNA1C_wk3_1	TPM3	FALSE	1	154127784	154167124
CACNA1C_wk3_1	PXDN	FALSE	2	1635659	1748624
CACNA1C_wk3_1	C5orf30	FALSE	5	102594403	102614361
CACNA1C_wk3_1	RPS15	FALSE	19	1438358	1440583
CACNA1C_wk3_1	RPL30	FALSE	8	99037079	99058697
CACNA1C_wk3_1	ECHS1	FALSE	10	135175984	135187193
CACNA1C_wk3_1	OSBPL6	FALSE	2	179059208	179264160
CACNA1C_wk3_1	HSP90AA1	FALSE	14	102547075	102606036
CACNA1C_wk3_1	CALR	FALSE	19	13049392	13055303
CACNA1C_wk3_1	SEPT3	FALSE	22	42372276	42394225
CACNA1C_wk3_1	VPS4A	FALSE	16	69345259	69358949
CACNA1C_wk3_1	FLG2	FALSE	1	152321211	152332482
CACNA1C_wk3_1	CHAMP1	FALSE	13	115079988	115092796
CACNA1C_wk3_1	PPP1CB	FALSE	2	28974506	29025806
CACNA1C_wk3_1	TUBA1C	FALSE	12	49582519	49667114
CACNA1C_wk3_1	ONECUT3	FALSE	19	1752372	1780987
CACNA1C_wk3_1	SLC25A5	FALSE	X	118602363	118605282
CACNA1C_wk3_1	SON	FALSE	21	34914924	34949812
CACNA1C_wk3_1	PDE4B	FALSE	1	66258197	66840259
CACNA1C_wk3_1	RUFY3	FALSE	4	71569921	71673032
CACNA1C_wk3_1	RCN1	FALSE	11	31833939	32127301
CACNA1C_wk3_1	MCF2L2	FALSE	3	182895831	183146566
CACNA1C_wk3_1	MECP2	FALSE	X	153287024	153363212
CACNA1C_wk3_1	RPS25	FALSE	11	118886422	118889401
CACNA1C_wk3_1	ACLY	FALSE	17	40023161	40086795
CACNA1C_wk3_1	ACTN1	FALSE	14	69340860	69446157
CACNA1C_wk3_1	PA2G4	FALSE	12	56498103	56507691
CACNA1C_wk3_1	CANX	FALSE	5	179105629	179157926
CACNA1C_wk3_1	PTPN13	FALSE	4	87515468	87736324
CACNA1C_wk3_1	SCAF4	FALSE	21	33043346	33104388
CACNA1C_wk3_1	PRKCE	FALSE	2	45878484	46415129
CACNA1C_wk3_1	RPS2	FALSE	16	2012053	2014861
CACNA1C_wk3_1	INA	FALSE	10	105036920	105050108
CACNA1C_wk3_1	ACAT1	FALSE	11	107992243	108018503
CACNA1C_wk3_1	RAB7A	FALSE	3	128444965	128533639
CACNA1C_wk3_1	HSPA5	FALSE	9	127997132	128003609
CACNA1C_wk3_1	CCT2	FALSE	12	69979114	69995350
CACNA1C_wk3_1	MAP9	FALSE	4	156263810	156298122
CACNA1C_wk3_1	ATP5O	FALSE	21	35275757	35288284
CACNA1C_wk3_1	CS	FALSE	12	56665483	56694176
CACNA1C_wk3_1	SFPQ	FALSE	1	35641979	35658749
CACNA1C_wk3_1	DDX1	FALSE	2	15731302	15771235
CACNA1C_wk3_1	OSBPL8	FALSE	12	76745577	76953589
CACNA1C_wk3_1	IFI16	FALSE	1	158969758	159024945
CACNA1C_wk3_1	ERC2	FALSE	3	55542336	56502391
CACNA1C_wk3_1	FUS	FALSE	16	31191431	31203127
CACNA1C_wk3_1	CALML5	FALSE	10	5540658	5541533
CACNA1C_wk3_1	ARCN1	FALSE	11	118443105	118473748
CACNA1C_wk3_1	IDH1	FALSE	2	209100951	209130798
CACNA1C_wk3_1	DNM1L	FALSE	12	32832134	32898486
CACNA1C_wk3_1	MATR3	FALSE	5	138609441	138667360
CACNA1C_wk3_1	SLC25A22	FALSE	11	790475	798316
CACNA1C_wk3_1	RPL35A	FALSE	3	197676858	197683481
CACNA1C_wk3_1	SCAF1	FALSE	19	50145382	50161899
CACNA1C_wk3_1	EFTUD2	FALSE	17	42927311	42977030
CACNA1C_wk3_1	INPP5F	FALSE	10	121485609	121588652
CACNA1C_wk3_1	HIST1H4A	FALSE	6	26281283	26285762
CACNA1C_wk3_1	PCNA	FALSE	20	5095599	5107272
CACNA1C_wk3_1	MICU1	FALSE	10	74127098	74385899
CACNA1C_wk3_1	SNCG	FALSE	10	88718375	88723017
CACNA1C_wk3_1	SART1	FALSE	11	65729160	65747299
CACNA1C_wk3_1	MAP2	FALSE	2	210288782	210598842
CACNA1C_wk3_1	CAP1	FALSE	1	40505905	40538321
CACNA1C_wk3_1	RPL12	FALSE	9	130209953	130213684
CACNA1C_wk3_1	MTX2	FALSE	2	177134123	177202753
CACNA1C_wk3_1	NACA	FALSE	12	57106212	57125412
CACNA1C_wk3_1	RAB10	FALSE	2	26256976	26360323
CACNA1C_wk3_1	NSDHL	FALSE	X	151999511	152038273
CACNA1C_wk3_1	PRKRA	FALSE	2	179296141	179316239
CACNA1C_wk3_1	CTNND1	FALSE	11	57520715	57587018
CACNA1C_wk3_1	SRSF2	FALSE	17	74730197	74733456
CACNA1C_wk3_1	TBC1D10B	FALSE	16	30368423	30381585
CACNA1C_wk3_1	KRT14	FALSE	17	39738531	39743173
CACNA1C_wk3_1	SMNDC1	FALSE	10	112050488	112064709
CACNA1C_wk3_1	PRICKLE2	FALSE	3	64079543	64431152
CACNA1C_wk3_1	GTPBP1	FALSE	22	39101728	39134304
CACNA1C_wk3_1	ATP2A2	FALSE	12	110718561	110788898
CACNA1C_wk3_1	CXXC5	FALSE	5	139026884	139063467
CACNA1C_wk3_1	RPL8	FALSE	8	146015150	146017972
CACNA1C_wk3_1	CLASP1	FALSE	2	122095352	122407163
CACNA1C_wk3_1	DNM3	FALSE	1	171810621	172387606
CACNA1C_wk3_1	SLC25A12	FALSE	2	172640880	172864766
CACNA1C_wk3_1	SEPT2	FALSE	2	242254515	242293442
CACNA1C_wk3_1	HPX	FALSE	11	6452279	6463847
CACNA1C_wk3_1	PEBP1	FALSE	12	118573663	118583389
CACNA1C_wk3_1	GDI1	FALSE	X	153665266	153671814
CACNA1C_wk3_1	ATP5F1	FALSE	1	111991486	112005395
CACNA1C_wk3_1	GTF2B	FALSE	1	89318615	89357627
CACNA1C_wk3_1	HSP90B1	FALSE	12	104323885	104347423
CACNA1C_wk3_1	RAB6A	FALSE	11	73386683	73472182
CACNA1C_wk3_1	KRT78	FALSE	12	53231588	53242876
CACNA1C_wk3_1	MYEF2	FALSE	15	48431625	48470714
CACNA1C_wk3_1	SRP14	FALSE	15	40327940	40331389
CACNA1C_wk3_1	SRRM2	FALSE	16	2802330	2822539
CACNA1C_wk3_1	HSDL1	FALSE	16	84155886	84178797
CACNA1C_wk3_1	SYNM	FALSE	15	99638420	99675798
CACNA1C_wk3_1	RPL13	FALSE	16	89627065	89630950
CACNA1C_wk3_1	CORO2B	FALSE	15	68871308	69020145
CACNA1C_wk3_1	TCP1	FALSE	6	160199530	160210781
CACNA1C_wk3_1	PDCD6IP	FALSE	3	33839844	33911194
CACNA1C_wk3_1	CTNNA1	FALSE	5	137946656	138270723
CACNA1C_wk3_1	MSI1	FALSE	12	120779133	120806983
CACNA1C_wk3_1	RPL26	FALSE	17	8280838	8286531
CACNA1C_wk3_1	CRIP2	FALSE	14	105939299	105946499
CACNA1C_wk3_1	HNRNPA2B1	FALSE	7	26229547	26241149
CACNA1C_wk3_1	UTP14A	FALSE	X	129040097	129063737
CACNA1C_wk3_1	CCT3	FALSE	1	156278759	156337664
CACNA1C_wk3_1	HNRNPM	FALSE	19	8509651	8553998
CACNA1C_wk3_1	SRSF7	FALSE	2	38970741	38978636
CACNA1C_wk3_1	PFKM	FALSE	12	48498922	48540187
CACNA1C_wk3_1	ASNS	FALSE	7	97481430	97501854
CACNA1C_wk3_1	EIF4A3	FALSE	17	78109013	78120982
CACNA1C_wk3_1	RPSA	FALSE	3	39448180	39454033
CACNA1C_wk3_1	GPC2	FALSE	7	99767229	99774995
CACNA1C_wk3_1	FAM207A	FALSE	21	46359925	46396904
CACNA1C_wk3_1	DYNLT1	FALSE	6	159057506	159065771
CACNA1C_wk3_1	PABPC4	FALSE	1	40026488	40042462
CACNA1C_wk3_1	HSD17B10	FALSE	X	53458206	53461320
CACNA1C_wk3_1	MTPN	FALSE	7	135611509	135662101
CACNA1C_wk3_1	GPATCH1	FALSE	19	33571786	33621448
CACNA1C_wk3_1	KRAS	FALSE	12	25357723	25403870
CACNA1C_wk3_1	RBM14	FALSE	11	66384053	66394818
CACNA1C_wk3_1	RAB14	FALSE	9	123940415	123985292
CACNA1C_wk3_1	NOP16	FALSE	5	175810949	175815976
CACNA1C_wk3_1	HUWE1	FALSE	X	53559057	53713673
CACNA1C_wk3_1	SERPINH1	FALSE	11	75273101	75283828
CACNA1C_wk3_1	CALM1	FALSE	2	47387221	47403740
CACNA1C_wk3_1	THSD7A	FALSE	7	11409984	11871824
CACNA1C_wk3_1	KRT2	FALSE	12	53038342	53045948
CACNA1C_wk3_1	ARHGDIA	FALSE	17	79825597	79829282
CACNA1C_wk3_1	SCRN1	FALSE	7	29959719	30029905
CACNA1C_wk3_1	AKAP8L	FALSE	19	15490859	15529952
CACNA1C_wk3_1	RAB1B	FALSE	11	66036004	66044963
CACNA1C_wk3_1	SNRPD2	FALSE	19	46190712	46195827
CACNA1C_wk3_1	SPTBN1	FALSE	2	54683422	54896812
CACNA1C_wk3_1	CTSD	FALSE	11	1773982	1785222
CACNA1C_wk3_1	HIST1H1B	FALSE	6	27834570	27835359
CACNA1C_wk3_1	ATIC	FALSE	2	216176540	216214487
CACNA1C_wk3_1	PAFAH1B3	FALSE	19	42801185	42807698
CACNA1C_wk3_1	DDX41	FALSE	5	176938578	176944470
CACNA1C_wk3_1	PGM2L1	FALSE	11	74041363	74109518
CACNA1C_wk3_1	NASP	FALSE	1	46049518	46084566
CACNA1C_wk3_1	CSNK2A1	FALSE	20	459116	524465
CACNA1C_wk3_1	NEFH	FALSE	22	29876219	29887379
CACNA1C_wk3_1	C1orf35	FALSE	1	228288427	228293112
CACNA1C_wk3_1	GNAI1	FALSE	7	79763271	79848718
CACNA1C_wk3_1	VDAC3	FALSE	8	42249142	42263415
CACNA1C_wk3_1	LUC7L2	FALSE	7	139025105	139108198
CACNA1C_wk3_1	HIST1H2BN	FALSE	6	27806323	27823487
CACNA1C_wk3_1	HNRNPH2	FALSE	X	100663283	100669121
CACNA1C_wk3_1	RPL38	FALSE	17	72199721	72206794
CACNA1C_wk3_1	ACIN1	FALSE	14	23527773	23564823
CACNA1C_wk3_1	PTPN1	FALSE	20	49126891	49201299
CACNA1C_wk3_1	SRSF11	FALSE	1	70671365	70718735
